,restaurant_name,location_url
65,নুর নবী হোটেল,https://www.google.com/maps/place/%E0%A6%A8%E0%A7%81%E0%A6%B0+%E0%A6%A8%E0%A6%AC%E0%A7%80+%E0%A6%B9%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B2/data=!4m7!3m6!1s0x3754a53276672ee5:0x2d721c9e8ef078b6!8m2!3d22.8796294!4d91.0965553!16s%2Fg%2F11h7_lq4qk!19sChIJ5S5ndjKlVDcRtnjwjp4cci0?authuser=0&hl=bn&rclk=1
66,হাফিজ হোটেল,https://www.google.com/maps/place/%E0%A6%B9%E0%A6%BE%E0%A6%AB%E0%A6%BF%E0%A6%9C+%E0%A6%B9%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B2/data=!4m7!3m6!1s0x3754a5c7df30e0e7:0xad9e521c766a22f2!8m2!3d22.8678809!4d91.106484!16s%2Fg%2F11fstzh1jb!19sChIJ5-Aw38elVDcR8iJqdhxSnq0?authuser=0&hl=bn&rclk=1
67,টেস্টি হুইলস,https://www.google.com/maps/place/%E0%A6%9F%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A6%BF+%E0%A6%B9%E0%A7%81%E0%A6%87%E0%A6%B2%E0%A6%B8/data=!4m7!3m6!1s0x3754a571455c2e01:0x49e745131602a970!8m2!3d22.8832317!4d91.0993926!16s%2Fg%2F11fpg5_v5v!19sChIJAS5cRXGlVDcRcKkCFhNF50k?authuser=0&hl=bn&rclk=1
68,হাজী বিরিয়ানী,https://www.google.com/maps/place/%E0%A6%B9%E0%A6%BE%E0%A6%9C%E0%A7%80+%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%A8%E0%A7%80/data=!4m7!3m6!1s0x3754a461e41e50d9:0x7fd3d96e18548706!8m2!3d22.8831349!4d91.0973034!16s%2Fg%2F11f3r250f5!19sChIJ2VAe5GGkVDcRBodUGG7Z038?authuser=0&hl=bn&rclk=1
69,আসিক হোটেল &রেস্টুরেন্ট,https://www.google.com/maps/place/%E0%A6%86%E0%A6%B8%E0%A6%BF%E0%A6%95+%E0%A6%B9%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B2+%26%E0%A6%B0%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F/data=!4m7!3m6!1s0x3754a5f7e7600b47:0xa31d5140fd8c7810!8m2!3d22.8714017!4d91.0914069!16s%2Fg%2F11r9f6q44k!19sChIJRwtg5_elVDcREHiM_UBRHaM?authuser=0&hl=bn&rclk=1
70,মেজবান বাড়ি রেস্টুরেন্ট,https://www.google.com/maps/place/%E0%A6%AE%E0%A7%87%E0%A6%9C%E0%A6%AC%E0%A6%BE%E0%A6%A8+%E0%A6%AC%E0%A6%BE%E0%A6%A1%E0%A6%BC%E0%A6%BF+%E0%A6%B0%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F/data=!4m7!3m6!1s0x3754a517d7479db7:0xe5cd0e6ccff90e8a!8m2!3d22.8718892!4d91.0903277!16s%2Fg%2F11thkb_kfg!19sChIJt51H1xelVDcRig75z2wOzeU?authuser=0&hl=bn&rclk=1
71,ABRAR SUSHI HOUSE,https://www.google.com/maps/place/ABRAR+SUSHI+HOUSE/data=!4m7!3m6!1s0x3754a5007d167ecf:0x9f7df55e79437795!8m2!3d22.8833187!4d91.0961911!16s%2Fg%2F11x6x23qvx!19sChIJz34WfQClVDcRlXdDeV71fZ8?authuser=0&hl=bn&rclk=1
72,জগন্নাথ ভোজনালয়,https://www.google.com/maps/place/%E0%A6%9C%E0%A6%97%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%BE%E0%A6%A5+%E0%A6%AD%E0%A7%8B%E0%A6%9C%E0%A6%A8%E0%A6%BE%E0%A6%B2%E0%A6%AF%E0%A6%BC/data=!4m7!3m6!1s0x3754a594808dc881:0x3cd90c49f4ab1858!8m2!3d22.8827629!4d91.0972835!16s%2Fg%2F11l5tcs8vz!19sChIJgciNgJSlVDcRWBir9EkM2Tw?authuser=0&hl=bn&rclk=1
73,পপি হোটেল & রেস্টুরেন্ট,https://www.google.com/maps/place/%E0%A6%AA%E0%A6%AA%E0%A6%BF+%E0%A6%B9%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B2+%26+%E0%A6%B0%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F/data=!4m7!3m6!1s0x3754a4f18e916f83:0xc61109ceb4df165c!8m2!3d22.8719697!4d91.0889172!16s%2Fg%2F11g9dcw2d3!19sChIJg2-RjvGkVDcRXBbftM4JEcY?authuser=0&hl=bn&rclk=1
74,টোকিও কবাব,https://www.google.com/maps/place/%E0%A6%9F%E0%A7%8B%E0%A6%95%E0%A6%BF%E0%A6%93+%E0%A6%95%E0%A6%AC%E0%A6%BE%E0%A6%AC/data=!4m7!3m6!1s0x3754a5768fb2b72b:0x33e3ab6f7f8f9661!8m2!3d22.8699938!4d91.0967298!16s%2Fg%2F11fjt_dgh7!19sChIJK7eyj3alVDcRYZaPf2-r4zM?authuser=0&hl=bn&rclk=1
75,রেস্টুরেন্ট ইন নোয়াখালী,https://www.google.com/maps/place/%E0%A6%B0%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F+%E0%A6%87%E0%A6%A8+%E0%A6%A8%E0%A7%8B%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%96%E0%A6%BE%E0%A6%B2%E0%A7%80/data=!4m7!3m6!1s0x3754a52151c1877b:0x5d39c0d2bf692939!8m2!3d22.8388886!4d91.1346811!16s%2Fg%2F11vlv2kpfs!19sChIJe4fBUSGlVDcROSlpv9LAOV0?authuser=0&hl=bn&rclk=1
76,নোয়াখানা,https://www.google.com/maps/place/%E0%A6%A8%E0%A7%8B%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%96%E0%A6%BE%E0%A6%A8%E0%A6%BE/data=!4m7!3m6!1s0x3754a519e37adb5b:0xa54295ca0d5f9320!8m2!3d22.8745948!4d91.0967958!16s%2Fg%2F11txjl9ysf!19sChIJW9t64xmlVDcRIJNfDcqVQqU?authuser=0&hl=bn&rclk=1
77,সুপার মোহাম্মদীয়া হোটেল এন্ড রেষ্টুরেন্ট,https://www.google.com/maps/place/%E0%A6%B8%E0%A7%81%E0%A6%AA%E0%A6%BE%E0%A6%B0+%E0%A6%AE%E0%A7%8B%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A7%8D%E0%A6%AE%E0%A6%A6%E0%A7%80%E0%A7%9F%E0%A6%BE+%E0%A6%B9%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B2+%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%B0%E0%A7%87%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F/data=!4m7!3m6!1s0x3754a4f806da6c8f:0x14ee4d6e8696b9e!8m2!3d22.8656308!4d91.0971114!16s%2Fg%2F11gf1gk153!19sChIJj2zaBvikVDcRnmtp6NbkTgE?authuser=0&hl=bn&rclk=1
78,Holy Food,https://www.google.com/maps/place/Holy+Food/data=!4m7!3m6!1s0x3754a457e31b3875:0x46f89b433e7879bd!8m2!3d22.8655495!4d91.0971127!16s%2Fg%2F11g9c_s4xs!19sChIJdTgb41ekVDcRvXl4PkOb-EY?authuser=0&hl=bn&rclk=1
79,Amania Level-2,https://www.google.com/maps/place/Amania+Level-2/data=!4m7!3m6!1s0x3754a5004fa452ad:0x5b7bbf75e5fcad18!8m2!3d22.8702874!4d91.0966954!16s%2Fg%2F11xkr2w1h5!19sChIJrVKkTwClVDcRGK385XW_e1s?authuser=0&hl=bn&rclk=1
80,দারুচিনি চাইনিজ & পিৎজা হাউস,https://www.google.com/maps/place/%E0%A6%A6%E0%A6%BE%E0%A6%B0%E0%A7%81%E0%A6%9A%E0%A6%BF%E0%A6%A8%E0%A6%BF+%E0%A6%9A%E0%A6%BE%E0%A6%87%E0%A6%A8%E0%A6%BF%E0%A6%9C+%26+%E0%A6%AA%E0%A6%BF%E0%A7%8E%E0%A6%9C%E0%A6%BE+%E0%A6%B9%E0%A6%BE%E0%A6%89%E0%A6%B8/data=!4m7!3m6!1s0x3754a459e33e4ef1:0x96edb1b977902b0b!8m2!3d22.8666582!4d91.1008004!16s%2Fg%2F11dylv6zwf!19sChIJ8U4-41mkVDcRCyuQd7mx7ZY?authuser=0&hl=bn&rclk=1
81,দোস্তি হোটেল এন্ড রেষ্টুরেন্ট,https://www.google.com/maps/place/%E0%A6%A6%E0%A7%8B%E0%A6%B8%E0%A7%8D%E0%A6%A4%E0%A6%BF+%E0%A6%B9%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B2+%E0%A6%8F%E0%A6%A8%E0%A7%8D%E0%A6%A1+%E0%A6%B0%E0%A7%87%E0%A6%B7%E0%A7%8D%E0%A6%9F%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F/data=!4m7!3m6!1s0x3754a5e0577b5ae3:0x5a7806a653a0d42!8m2!3d22.8693735!4d91.0977736!16s%2Fg%2F11rd23m4jy!19sChIJ41p7V-ClVDcRQg06ZWqApwU?authuser=0&hl=bn&rclk=1
82,মেহরান ডাইন,https://www.google.com/maps/place/%E0%A6%AE%E0%A7%87%E0%A6%B9%E0%A6%B0%E0%A6%BE%E0%A6%A8+%E0%A6%A1%E0%A6%BE%E0%A6%87%E0%A6%A8/data=!4m7!3m6!1s0x3754a5b0b9ed93e7:0xf0589fc55ab7aebd!8m2!3d22.8603561!4d91.0963006!16s%2Fg%2F11rxmycg5v!19sChIJ55PtubClVDcRva63WsWfWPA?authuser=0&hl=bn&rclk=1
83,কলাপাতা রেস্টুরেন্ট,https://www.google.com/maps/place/%E0%A6%95%E0%A6%B2%E0%A6%BE%E0%A6%AA%E0%A6%BE%E0%A6%A4%E0%A6%BE+%E0%A6%B0%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%81%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F/data=!4m7!3m6!1s0x3754a306ad5fd931:0x9d28d88b04c154d5!8m2!3d22.9464007!4d91.120814!16s%2Fg%2F11hz1f_fh7!19sChIJMdlfrQajVDcR1VTBBIvYKJ0?authuser=0&hl=bn&rclk=1
84,BELCONi - বেলকনি,https://www.google.com/maps/place/BELCONi+-+%E0%A6%AC%E0%A7%87%E0%A6%B2%E0%A6%95%E0%A6%A8%E0%A6%BF/data=!4m7!3m6!1s0x3754a5a6c71b3631:0x2af5bcdb9a8fcb24!8m2!3d22.869482!4d91.0975123!16s%2Fg%2F11fjx_dnk9!19sChIJMTYbx6alVDcRJMuPmtu89So?authuser=0&hl=bn&rclk=1
85,ক্যাফে মান্নাত,https://www.google.com/maps/place/%E0%A6%95%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%AB%E0%A7%87+%E0%A6%AE%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%A8%E0%A6%BE%E0%A6%A4/data=!4m7!3m6!1s0x3754a58d19e3c81f:0x168bb7d2894a0aed!8m2!3d22.8717534!4d91.0899291!16s%2Fg%2F11v41ddlc9!19sChIJH8jjGY2lVDcR7QpKidK3ixY?authuser=0&hl=bn&rclk=1
86,হোলি দিনে,https://www.google.com/maps/place/%E0%A6%B9%E0%A7%8B%E0%A6%B2%E0%A6%BF+%E0%A6%A6%E0%A6%BF%E0%A6%A8%E0%A7%87/data=!4m7!3m6!1s0x3754a5c70d3d5dc7:0x9bf3edf6e3ff7d68!8m2!3d22.8647542!4d91.0968898!16s%2Fg%2F11j_9951pf!19sChIJx109DcelVDcRaH3_4_bt85s?authuser=0&hl=bn&rclk=1
87,মতিন হোটেল motin hotel,https://www.google.com/maps/place/%E0%A6%AE%E0%A6%A4%E0%A6%BF%E0%A6%A8+%E0%A6%B9%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B2+motin+hotel/data=!4m7!3m6!1s0x3754a58623123073:0x54ec370455f45fad!8m2!3d22.8713157!4d91.0915923!16s%2Fg%2F11hdr4wdcv!19sChIJczASI4alVDcRrV_0VQQ37FQ?authuser=0&hl=bn&rclk=1
88,মাসুদ হোটেল,https://www.google.com/maps/place/%E0%A6%AE%E0%A6%BE%E0%A6%B8%E0%A7%81%E0%A6%A6+%E0%A6%B9%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B2/data=!4m7!3m6!1s0x3754a47e7681a797:0x2cb36b2b40697620!8m2!3d22.8963493!4d91.098447!16s%2Fg%2F11gf1gk8cq!19sChIJl6eBdn6kVDcRIHZpQCtrsyw?authuser=0&hl=bn&rclk=1
89,টেস্টি বার্ন,https://www.google.com/maps/place/%E0%A6%9F%E0%A7%87%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A6%BF+%E0%A6%AC%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%A8/data=!4m7!3m6!1s0x3754a5f47cc63573:0xd59644598ce9cb25!8m2!3d22.859284!4d91.0960702!16s%2Fg%2F11vqxpvp_q!19sChIJczXGfPSlVDcRJcvpjFlEltU?authuser=0&hl=bn&rclk=1
90,মুন কিচেন,https://www.google.com/maps/place/%E0%A6%AE%E0%A7%81%E0%A6%A8+%E0%A6%95%E0%A6%BF%E0%A6%9A%E0%A7%87%E0%A6%A8/data=!4m7!3m6!1s0x3754a59fcb90be8d:0x89b179cc55afe287!8m2!3d22.8949666!4d91.0973875!16s%2Fg%2F11mvzd3zbw!19sChIJjb6Qy5-lVDcRh-KvVcx5sYk?authuser=0&hl=bn&rclk=1
91,টাউন হোটেল,https://www.google.com/maps/place/%E0%A6%9F%E0%A6%BE%E0%A6%89%E0%A6%A8+%E0%A6%B9%E0%A7%8B%E0%A6%9F%E0%A7%87%E0%A6%B2/data=!4m7!3m6!1s0x3754a51a9c003159:0x405e71aa1f1eea69!8m2!3d22.866761!4d91.09601!16s%2Fg%2F11svbvzd30!19sChIJWTEAnBqlVDcRaeoeH6pxXkA?authuser=0&hl=bn&rclk=1
92,পিৎজা টাউন,https://www.google.com/maps/place/%E0%A6%AA%E0%A6%BF%E0%A7%8E%E0%A6%9C%E0%A6%BE+%E0%A6%9F%E0%A6%BE%E0%A6%89%E0%A6%A8/data=!4m7!3m6!1s0x3754a5006611c0af:0xcf88d13c1da59c92!8m2!3d22.8677862!4d91.0966561!16s%2Fg%2F11y2km81g7!19sChIJr8ARZgClVDcRkpylHTzRiM8?authuser=0&hl=bn&rclk=1
93,কয়লা,https://www.google.com/maps/place/%E0%A6%95%E0%A6%AF%E0%A6%BC%E0%A6%B2%E0%A6%BE/data=!4m7!3m6!1s0x3754a55e1256f2a1:0x4eb56c8a7abbea3f!8m2!3d22.8690238!4d91.097909!16s%2Fg%2F11v0byhgf3!19sChIJofJWEl6lVDcRP-q7eopstU4?authuser=0&hl=bn&rclk=1
94,রাহিম স্টোর,https://www.google.com/maps/place/%E0%A6%B0%E0%A6%BE%E0%A6%B9%E0%A6%BF%E0%A6%AE+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0/data=!4m7!3m6!1s0x3754a53ab6daafe1:0xd529d0dc0d4d9b03!8m2!3d22.8723699!4d91.0920644!16s%2Fg%2F11v9q7q2hp!19sChIJ4a_atjqlVDcRA5tNDdzQKdU?authuser=0&hl=bn&rclk=1
95,লাভাস,https://www.google.com/maps/place/%E0%A6%B2%E0%A6%BE%E0%A6%AD%E0%A6%BE%E0%A6%B8/data=!4m7!3m6!1s0x3754a5453b675551:0x58c15c172c0b116f!8m2!3d22.8649129!4d91.096868!16s%2Fg%2F11tmyz5h2g!19sChIJUVVnO0WlVDcRbxELLBdcwVg?authuser=0&hl=bn&rclk=1
96,পুলিশ ট্রেনিং সেন্টের ক্যান্টিন,https://www.google.com/maps/place/%E0%A6%AA%E0%A7%81%E0%A6%B2%E0%A6%BF%E0%A6%B6+%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A8%E0%A6%BF%E0%A6%82+%E0%A6%B8%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A7%87%E0%A6%B0+%E0%A6%95%E0%A7%8D%E0%A6%AF%E0%A6%BE%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BF%E0%A6%A8/data=!4m7!3m6!1s0x3754a5ec4fe3566d:0xb1d521cff471f743!8m2!3d22.8743258!4d91.0971395!16s%2Fg%2F11qynrylsf!19sChIJbVbjT-ylVDcRQ_dx9M8h1bE?authuser=0&hl=bn&rclk=1
97,মাইজদী মুরগী বাজার,https://www.google.com/maps/place/%E0%A6%AE%E0%A6%BE%E0%A6%87%E0%A6%9C%E0%A6%A6%E0%A7%80+%E0%A6%AE%E0%A7%81%E0%A6%B0%E0%A6%97%E0%A7%80+%E0%A6%AC%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B0/data=!4m7!3m6!1s0x3754a580ffaa252d:0x7c7ada2fd2a246a2!8m2!3d22.8833122!4d91.096012!16s%2Fg%2F11qz6zqrj6!19sChIJLSWq_4ClVDcRokai0i_aenw?authuser=0&hl=bn&rclk=1
98,আরজেআর ফুড স্টোর,https://www.google.com/maps/place/%E0%A6%86%E0%A6%B0%E0%A6%9C%E0%A7%87%E0%A6%86%E0%A6%B0+%E0%A6%AB%E0%A7%81%E0%A6%A1+%E0%A6%B8%E0%A7%8D%E0%A6%9F%E0%A7%8B%E0%A6%B0/data=!4m7!3m6!1s0x3754a5830473fabb:0xca85c19a0a9695b7!8m2!3d22.8700145!4d91.0987513!16s%2Fg%2F11pd0kw6v4!19sChIJu_pzBIOlVDcRt5WWCprBhco?authuser=0&hl=bn&rclk=1
99,আলিফ এম্বুলেন্স সার্ভিস নোয়াখালী,https://www.google.com/maps/place/%E0%A6%86%E0%A6%B2%E0%A6%BF%E0%A6%AB+%E0%A6%8F%E0%A6%AE%E0%A7%8D%E0%A6%AC%E0%A7%81%E0%A6%B2%E0%A7%87%E0%A6%A8%E0%A7%8D%E0%A6%B8+%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%AD%E0%A6%BF%E0%A6%B8+%E0%A6%A8%E0%A7%8B%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%96%E0%A6%BE%E0%A6%B2%E0%A7%80/data=!4m7!3m6!1s0x3754a553baf3d869:0x7b73f3a87c58f215!8m2!3d22.8715372!4d91.0916647!16s%2Fg%2F11n7259dz4!19sChIJadjzulOlVDcRFfJYfKjzc3s?authuser=0&hl=bn&rclk=1
